ponto,rotulo_ponto,tipo_referencia,dist_m,limiar_principal_m,associacao_principal,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,31.7,100.0,sim,700080,2022-09-09 00:00:00,09:30:00.0000000,SEXTA-FEIRA,-30.118090804609295,-51.202979018242516,ESTR TRES MENINAS ,,ATROPELAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,65.2,50.0,nao_contexto,700150,2022-09-10 00:00:00,11:00:00.0000000,SÁBADO,-30.095571053855902,-51.226319216260364,AV CAVALHADA ,,ATROPELAMENTO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,700162,2022-09-12 00:00:00,12:50:00.0000000,SEGUNDA-FEIRA,-30.109412969952782,-51.219779811467724,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,1,0,1,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,47.9,100.0,sim,700165,2022-09-12 00:00:00,18:30:00.0000000,SEGUNDA-FEIRA,-30.133311678919455,-51.17585957061239,ESTR COSTA GAMA ,ESTR TRES MENINAS,EVENTUAL,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.4,50.0,sim,700179,2022-09-11 00:00:00,22:16:00.0000000,DOMINGO,-30.095250746686634,-51.225718237038826,AV VICENTE MONTEGGIA ,,NAO CADASTRADO,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.6,50.0,sim,700342,2022-09-08 00:00:00,07:40:00.0000000,QUINTA-FEIRA,-30.111310907253717,-51.218164767983694,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,99.9,100.0,sim,700510,2022-09-18 00:00:00,09:30:00.0000000,DOMINGO,-30.117790210176903,-51.20736421989708,ESTR CRISTIANO KRAEMER ,ESTR TRES MENINAS,ABALROAMENTO,1,0,0,1,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,47.8,100.0,sim,700575,2022-09-14 00:00:00,09:00:00.0000000,QUARTA-FEIRA,-30.133301884327206,-51.17578500343372,ESTR COSTA GAMA ,ESTR TRES MENINAS,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.8,50.0,sim,700740,2022-09-23 00:00:00,06:40:00.0000000,SEXTA-FEIRA,-30.101112428442583,-51.224504507004106,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,99.9,100.0,sim,700761,2022-09-26 00:00:00,07:15:00.0000000,SEGUNDA-FEIRA,-30.117790210176903,-51.20736421989708,ESTR CRISTIANO KRAEMER ,ESTR JORGE PEREIRA NUNES,ABALROAMENTO,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,168.5,100.0,nao_contexto,700764,2022-09-25 00:00:00,00:55:00.0000000,DOMINGO,-30.11399250824566,-51.21266294069401,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,700764,2022-09-25 00:00:00,00:55:00.0000000,DOMINGO,-30.11399250824566,-51.21266294069401,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,168.5,100.0,nao_contexto,700802,2022-09-24 00:00:00,22:45:00.0000000,SÁBADO,-30.11399250824566,-51.21266294069401,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,1,0,0,1,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,700802,2022-09-24 00:00:00,22:45:00.0000000,SÁBADO,-30.11399250824566,-51.21266294069401,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,1,0,0,1,0
P5,Joao Salomoni x Av. da Cavalhada,point,5.9,100.0,sim,700866,2022-05-16 00:00:00,18:00:00.0000000,SEGUNDA-FEIRA,-30.11304852321781,-51.22648537158967,AV CAVALHADA ,ESTR JOAO SALOMONI,TOMBAMENTO,0,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,145.4,100.0,nao_contexto,700911,2022-09-18 00:00:00,11:50:00.0000000,DOMINGO,-30.115327474238672,-51.175567987913226,AL BOQUEIRAO ,,QUEDA,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,154.9,100.0,nao_contexto,700939,2022-08-27 00:00:00,19:00:00.0000000,SÁBADO,-30.114111625086178,-51.21261333776211,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.1,50.0,sim,700939,2022-08-27 00:00:00,19:00:00.0000000,SÁBADO,-30.114111625086178,-51.21261333776211,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.1,50.0,sim,701123,2022-10-01 00:00:00,11:15:00.0000000,SÁBADO,-30.100397015539862,-51.22493010737105,AV VICENTE MONTEGGIA ,AV OTTO NIEMEYER,ABALROAMENTO,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,35.9,100.0,sim,701219,2022-10-04 00:00:00,19:05:00.0000000,TERÇA-FEIRA,-30.11771769737005,-51.20668517851985,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,1,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,52.5,100.0,sim,701548,2022-10-11 00:00:00,16:00:00.0000000,TERÇA-FEIRA,-30.113095768713077,-51.22595416528662,ESTR JOAO SALOMONI ,,ABALROAMENTO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.4,50.0,sim,701587,2022-10-06 00:00:00,09:15:00.0000000,QUINTA-FEIRA,-30.111350853338838,-51.218294598720206,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.6,50.0,sim,701593,2022-10-06 00:00:00,17:00:00.0000000,QUINTA-FEIRA,-30.10736791218079,-51.22192345662394,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,14.7,50.0,sim,701746,2022-10-18 00:00:00,18:56:00.0000000,TERÇA-FEIRA,-30.09507877447844,-51.225653077846516,AV NONOAI ,,COLISÃO,1,0,0,2,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,23.0,100.0,sim,701820,2022-10-07 00:00:00,09:55:00.0000000,SEXTA-FEIRA,-30.117736942027047,-51.206484718470776,ESTR CRISTIANO KRAEMER ,,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,35.0,100.0,sim,701847,2022-10-21 00:00:00,18:15:00.0000000,SEXTA-FEIRA,-30.117643407870684,-51.206008807406135,ESTR CRISTIANO KRAEMER ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.9,50.0,sim,701893,2022-10-22 00:00:00,14:50:00.0000000,SÁBADO,-30.107165997529115,-51.22220080531616,AV VICENTE MONTEGGIA ,,NAO CADASTRADO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,52.2,100.0,sim,702004,2022-10-24 00:00:00,10:00:00.0000000,SEGUNDA-FEIRA,-30.113546593941486,-51.22633218764351,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,111.8,100.0,nao_contexto,702090,2022-10-24 00:00:00,09:40:00.0000000,SEGUNDA-FEIRA,-30.115699714889562,-51.21134102342695,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,57.9,100.0,sim,702097,2022-10-24 00:00:00,08:20:00.0000000,SEGUNDA-FEIRA,-30.11565434288336,-51.21190547928565,AV RODRIGUES DA FONSECA ,R ATILIO SUPERTTI,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,51.3,50.0,nao_contexto,702097,2022-10-24 00:00:00,08:20:00.0000000,SEGUNDA-FEIRA,-30.11565434288336,-51.21190547928565,AV RODRIGUES DA FONSECA ,R ATILIO SUPERTTI,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.3,100.0,sim,702143,2022-10-17 00:00:00,08:40:00.0000000,SEGUNDA-FEIRA,-30.113043882796635,-51.22651219367981,ESTR JOAO SALOMONI ,AV CAVALHADA,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,702144,2022-10-17 00:00:00,16:30:00.0000000,SEGUNDA-FEIRA,-30.110718985814753,-51.21885651359909,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.8,50.0,sim,702326,2022-10-27 00:00:00,16:00:00.0000000,QUINTA-FEIRA,-30.100628943972115,-51.224902869907964,AV VICENTE MONTEGGIA ,AV OTTO NIEMEYER,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.3,50.0,sim,702421,2022-11-04 00:00:00,08:10:00.0000000,SEXTA-FEIRA,-30.10369409354594,-51.223154763488274,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.4,50.0,sim,702441,2022-11-02 00:00:00,13:40:00.0000000,QUARTA-FEIRA,-30.095250746686634,-51.225718237038826,AV VICENTE MONTEGGIA ,AV NONOAI,ABALROAMENTO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.0,50.0,sim,702543,2022-11-02 00:00:00,13:41:00.0000000,QUARTA-FEIRA,-30.095181286685545,-51.22571945112214,AV CAVALHADA ,AV NONOAI,ABALROAMENTO,1,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,151.8,100.0,nao_contexto,702584,2022-11-07 00:00:00,14:00:00.0000000,SEGUNDA-FEIRA,-30.13505801110192,-51.1753743744965,ESTR COSTA GAMA ,,ABALROAMENTO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,72.0,100.0,sim,702681,2022-11-10 00:00:00,16:30:00.0000000,QUINTA-FEIRA,-30.115414042401195,-51.21322193899303,ESTR JOAO SALOMONI ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,67.4,50.0,nao_contexto,702681,2022-11-10 00:00:00,16:30:00.0000000,QUINTA-FEIRA,-30.115414042401195,-51.21322193899303,ESTR JOAO SALOMONI ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.3,50.0,sim,702717,2022-11-03 00:00:00,19:40:00.0000000,QUINTA-FEIRA,-30.10335459942812,-51.223119176188455,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,45.3,100.0,sim,702976,2022-11-21 00:00:00,08:45:00.0000000,SEGUNDA-FEIRA,-30.11557520760717,-51.17718594274872,ESTR COSTA GAMA ,,COLISÃO,1,1,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,35.4,100.0,sim,703060,2022-11-21 00:00:00,09:00:00.0000000,SEGUNDA-FEIRA,-30.115487413618148,-51.17716670831948,ESTR COSTA GAMA ,,ABALROAMENTO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,703109,2022-11-16 00:00:00,21:30:00.0000000,QUARTA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,ABALROAMENTO,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.9,50.0,sim,703243,2022-11-15 00:00:00,12:15:00.0000000,TERÇA-FEIRA,-30.108006719113604,-51.22134983712759,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.7,50.0,sim,703435,2022-11-26 00:00:00,07:05:00.0000000,SÁBADO,-30.103988590123414,-51.22297549231637,AV VICENTE MONTEGGIA ,,CHOQUE,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.0,50.0,sim,703505,2022-11-03 00:00:00,17:45:00.0000000,QUINTA-FEIRA,-30.100862881951997,-51.22460231786786,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,61.2,50.0,nao_contexto,703529,2022-11-22 00:00:00,10:40:00.0000000,TERÇA-FEIRA,-30.094771697437203,-51.225118697774484,AV NONOAI ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.7,50.0,sim,703688,2022-12-04 00:00:00,18:40:00.0000000,DOMINGO,-30.096130186969727,-51.225181876621185,AV VICENTE MONTEGGIA ,,ABALROAMENTO,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.1,50.0,sim,703724,2022-11-29 00:00:00,06:30:00.0000000,TERÇA-FEIRA,-30.100995823868654,-51.224463776945406,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.5,100.0,sim,703726,2022-11-29 00:00:00,13:13:00.0000000,TERÇA-FEIRA,-30.113043882796635,-51.22648268938065,AV CAVALHADA ,ESTR JOAO SALOMONI,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.6,50.0,sim,703955,2022-12-08 00:00:00,16:00:00.0000000,QUINTA-FEIRA,-30.103685756392963,-51.22303049085255,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.2,50.0,sim,703999,2022-12-07 00:00:00,21:25:00.0000000,QUARTA-FEIRA,-30.107151532158912,-51.22214421629907,AV VICENTE MONTEGGIA ,R AMAPA,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,6.3,100.0,sim,704251,2022-12-15 00:00:00,21:40:00.0000000,QUINTA-FEIRA,-30.115236029368468,-51.177077565991326,ESTR AFONSO LOURENCO MARIANTE ,R HUMBERTO CADAVAL,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.9,50.0,sim,704285,2022-12-02 00:00:00,17:20:00.0000000,SEXTA-FEIRA,-30.09517432493675,-51.225714236497886,AV CAVALHADA ,AV VICENTE MONTEGGIA,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,67.9,50.0,nao_contexto,704606,2022-12-17 00:00:00,08:40:00.0000000,SÁBADO,-30.094813932858617,-51.22498195241491,AV NONOAI ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,704616,2022-12-19 00:00:00,19:45:00.0000000,SEGUNDA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.3,50.0,sim,704622,2022-12-18 00:00:00,,DOMINGO,-30.110433611339687,-51.219030171632774,AV VICENTE MONTEGGIA ,ESTR JOAO VEDANA,ABALROAMENTO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,704641,2022-12-20 00:00:00,14:20:00.0000000,TERÇA-FEIRA,-30.117768878764842,-51.20655789971353,ESTR CRISTIANO KRAEMER ,,TOMBAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,10.1,50.0,sim,704841,2022-12-23 00:00:00,08:00:00.0000000,SEXTA-FEIRA,-30.103934702582002,-51.22294142835927,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,27.5,100.0,sim,704952,2023-01-01 00:00:00,22:40:00.0000000,DOMINGO,-30.11854994680238,-51.20312165398343,ESTR CRISTIANO KRAEMER ,ESTR TRES MENINAS,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.6,50.0,sim,704989,2023-01-01 00:00:00,23:42:00.0000000,DOMINGO,-30.112520956863044,-51.214900163310794,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,192.8,100.0,nao_contexto,705166,2023-01-09 00:00:00,18:30:00.0000000,SEGUNDA-FEIRA,-30.11344972512652,-51.17694781850421,R DR SARMENTO BARATA ,,COLISÃO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,136.8,100.0,nao_contexto,705193,2023-01-08 00:00:00,03:40:00.0000000,DOMINGO,-30.11430142896077,-51.22619569301606,AV CAVALHADA ,AV FAMILIA GONCALVES CARNEIRO,CHOQUE,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,19.1,100.0,sim,705208,2023-01-07 00:00:00,07:30:00.0000000,SÁBADO,-30.117591390981325,-51.20616495609284,AV BELEM VELHO ,ESTR CRISTIANO KRAEMER,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,163.4,100.0,nao_contexto,705261,2023-01-09 00:00:00,17:55:00.0000000,SEGUNDA-FEIRA,-30.113728265522386,-51.17680622223532,ESTR COSTA GAMA ,R DR SARMENTO BARATA,COLISÃO,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,103.7,100.0,nao_contexto,705320,2023-01-10 00:00:00,09:30:00.0000000,TERÇA-FEIRA,-30.11921506918547,-51.202930604620235,ESTR CRISTIANO KRAEMER ,,ABALROAMENTO,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,64.5,100.0,sim,705321,2023-01-13 00:00:00,15:14:00.0000000,SEXTA-FEIRA,-30.115495818020808,-51.21315094932186,R MARQUES DO MARICA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,59.4,50.0,nao_contexto,705321,2023-01-13 00:00:00,15:14:00.0000000,SEXTA-FEIRA,-30.115495818020808,-51.21315094932186,R MARQUES DO MARICA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,715456,2023-01-04 00:00:00,21:45:00.0000000,QUARTA-FEIRA,-30.10077590973227,-51.22487485405146,AV OTTO NIEMEYER ,AV VICENTE MONTEGGIA,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,69.3,50.0,nao_contexto,715484,2023-01-14 00:00:00,07:50:00.0000000,SÁBADO,-30.09484311893426,-51.2249417603016,AV NONOAI ,,CHOQUE,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.6,50.0,sim,715582,2023-01-22 00:00:00,12:29:00.0000000,DOMINGO,-30.110532197180014,-51.21885866366203,AV VICENTE MONTEGGIA ,,NAO CADASTRADO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.6,50.0,sim,715687,2023-01-22 00:00:00,13:00:00.0000000,DOMINGO,-30.110532197180014,-51.21885866366203,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.6,50.0,sim,715730,2023-01-21 00:00:00,12:15:00.0000000,SÁBADO,-30.106065641919802,-51.22241902767925,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.8,50.0,sim,715816,2023-01-25 00:00:00,17:10:00.0000000,QUARTA-FEIRA,-30.095068010865234,-51.225766981566295,R DR CAMPOS VELHO ,,QUEDA,1,0,0,0,1,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,95.3,100.0,sim,715849,2023-01-28 00:00:00,10:40:00.0000000,SÁBADO,-30.11525489068146,-51.213429892023846,ESTR JOAO SALOMONI ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,91.5,50.0,nao_contexto,715849,2023-01-28 00:00:00,10:40:00.0000000,SÁBADO,-30.11525489068146,-51.213429892023846,ESTR JOAO SALOMONI ,,COLISÃO,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,107.6,100.0,nao_contexto,715861,2023-01-28 00:00:00,10:00:00.0000000,SÁBADO,-30.11781645224679,-51.20743880159673,R CATARINO ANDREATTA ,,CHOQUE,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,24.1,100.0,sim,715884,2023-01-23 00:00:00,21:20:00.0000000,SEGUNDA-FEIRA,-30.133514784744527,-51.17576718272176,ESTR TRES MENINAS ,ESTR COSTA GAMA,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,113.9,100.0,nao_contexto,716071,2023-01-04 00:00:00,13:35:00.0000000,QUARTA-FEIRA,-30.11313243454895,-51.22531629266908,ESTR JOAO SALOMONI ,,COLISÃO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.4,50.0,sim,716105,2023-02-01 00:00:00,19:20:00.0000000,QUARTA-FEIRA,-30.095101200373275,-51.225454432886735,AV NONOAI ,,NAO CADASTRADO,2,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,120.5,100.0,nao_contexto,716132,2023-02-02 00:00:00,04:25:00.0000000,QUINTA-FEIRA,-30.119366453543982,-51.202911340678284,ESTR CRISTIANO KRAEMER ,,CHOQUE,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,125.9,100.0,nao_contexto,716539,2023-02-10 00:00:00,20:23:00.0000000,SEXTA-FEIRA,-30.116303027959322,-51.17723289963216,ESTR COSTA GAMA ,ESTR AFONSO LOURENCO MARIANTE,ABALROAMENTO,2,1,0,1,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,9.0,100.0,sim,716549,2023-02-10 00:00:00,18:40:00.0000000,SEXTA-FEIRA,-30.133654483372677,-51.17570579051972,ESTR COSTA GAMA ,ESTR TRES MENINAS,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,12.4,100.0,sim,716657,2023-02-21 00:00:00,12:30:00.0000000,TERÇA-FEIRA,-30.11529137901807,-51.17706394529174,ESTR COSTA GAMA ,,COLISÃO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.9,50.0,sim,716786,2023-01-27 00:00:00,18:50:00.0000000,SEXTA-FEIRA,-30.10660758542717,-51.22239099969298,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,10.2,50.0,sim,716848,2023-02-24 00:00:00,13:40:00.0000000,SEXTA-FEIRA,-30.10330973297229,-51.22329488396646,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,64.9,100.0,sim,716855,2023-02-24 00:00:00,16:50:00.0000000,SEXTA-FEIRA,-30.1156636234714,-51.21183276185548,AV RODRIGUES DA FONSECA ,R ATILIO SUPERTTI,CHOQUE,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,58.3,50.0,nao_contexto,716855,2023-02-24 00:00:00,16:50:00.0000000,SEXTA-FEIRA,-30.1156636234714,-51.21183276185548,AV RODRIGUES DA FONSECA ,R ATILIO SUPERTTI,CHOQUE,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,11.3,50.0,sim,716860,2023-02-24 00:00:00,20:20:00.0000000,SEXTA-FEIRA,-30.10722604112396,-51.222219914134264,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.4,50.0,sim,716977,2023-02-25 00:00:00,07:10:00.0000000,SÁBADO,-30.102858056280706,-51.223384178950965,AV VICENTE MONTEGGIA ,,QUEDA,1,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,3.3,100.0,sim,717117,2023-03-03 00:00:00,06:40:00.0000000,SEXTA-FEIRA,-30.11517613336528,-51.17703616619111,ESTR COSTA GAMA ,ESTR AFONSO LOURENCO MARIANTE,CAPOTAGEM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,727338,2023-03-09 00:00:00,14:40:00.0000000,QUINTA-FEIRA,-30.109412969952782,-51.219779811467724,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,18.7,50.0,sim,727362,2023-03-06 00:00:00,11:00:00.0000000,SEGUNDA-FEIRA,-30.100720475588425,-51.22508794069291,AV OTTO NIEMEYER ,AV VICENTE MONTEGGIA,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,727364,2023-03-09 00:00:00,14:40:00.0000000,QUINTA-FEIRA,-30.109412969952782,-51.219779811467724,AV VICENTE MONTEGGIA ,,CHOQUE,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.2,50.0,sim,727463,2023-03-09 00:00:00,06:40:00.0000000,QUINTA-FEIRA,-30.11198238072466,-51.21760532258122,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.4,50.0,sim,727568,2023-03-14 00:00:00,13:50:00.0000000,TERÇA-FEIRA,-30.09517084399135,-51.22571021318436,AV VICENTE MONTEGGIA ,AV NONOAI,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,80.2,100.0,sim,727796,2023-03-20 00:00:00,04:30:00.0000000,SEGUNDA-FEIRA,-30.117442531362837,-51.207182265198774,AV RODRIGUES DA FONSECA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,9.0,50.0,sim,727830,2023-03-21 00:00:00,14:34:00.0000000,TERÇA-FEIRA,-30.107761524244427,-51.221664100926326,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,1
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,6.3,100.0,sim,727998,2023-03-23 00:00:00,07:45:00.0000000,QUINTA-FEIRA,-30.115236029368468,-51.177077565991326,ESTR AFONSO LOURENCO MARIANTE ,,COLISÃO,0,0,0,1,0,1
P5,Joao Salomoni x Av. da Cavalhada,point,8.5,100.0,sim,728218,2023-03-28 00:00:00,13:30:00.0000000,TERÇA-FEIRA,-30.113078399394563,-51.22641498556287,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.5,50.0,sim,728359,2023-03-31 00:00:00,12:20:00.0000000,SEXTA-FEIRA,-30.109044328279833,-51.220237947362534,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
