ponto,rotulo_ponto,tipo_referencia,dist_m,limiar_principal_m,associacao_principal,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P5,Joao Salomoni x Av. da Cavalhada,point,137.4,100.0,nao_contexto,592657,20141026,17:00,DOMINGO,-30.114303230000001,-51.226176000000002,AV FAMILIA GONCALVES CARNEIRO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,55.9,50.0,nao_contexto,592567,20141028,17:50,TERCA-FEIRA,-30.100639999999999,-51.225546999999999,AV OTTO NIEMEYER,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.3,50.0,sim,592614,20141029,15:00,QUARTA-FEIRA,-30.101939999999999,-51.223551000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.0,50.0,sim,592619,20141029,16:45,QUARTA-FEIRA,-30.102924999999999,-51.223269000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.3,50.0,sim,592658,20141030,17:50,QUINTA-FEIRA,-30.103694090000001,-51.223154999999998,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.4,50.0,sim,592660,20141030,08:58,QUINTA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,592683,20141031,08:15,SEXTA-FEIRA,-30.117675999999999,-51.206642000000002,AV RODRIGUES DA FONSECA,ESTR CRISTIANO KRAEMER,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.7,50.0,sim,592751,20141103,11:00,SEGUNDA-FEIRA,-30.099736000000000,-51.225285000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,58.8,50.0,nao_contexto,593046,20141103,17:45,SEGUNDA-FEIRA,-30.107350000000000,-51.221142000000000,R AMAPA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,592845,20141103,08:30,SEGUNDA-FEIRA,-30.111024520000001,-51.218603000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,67.4,50.0,nao_contexto,592962,20141104,15:30,TERCA-FEIRA,-30.109781999999999,-51.220413000000001,ESTR JOAO VEDANA,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,36.9,100.0,sim,592963,20141104,15:50,TERCA-FEIRA,-30.115369869999999,-51.176755000000000,ESTR AFONSO LOURENCO MARIANTE,,BOLETIM,0,0,0,1,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,7.3,100.0,sim,592967,20141104,12:30,TERCA-FEIRA,-30.133669999999999,-51.175710000000002,ESTR DAS TRES MENINAS,ESTR COSTA GAMA,BOLETIM,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,7.3,100.0,sim,592997,20141104,15:00,TERCA-FEIRA,-30.133669999999999,-51.175710000000002,ESTR DAS TRES MENINAS,ESTR COSTA GAMA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,593112,20141105,12:35,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.8,50.0,sim,593036,20141106,13:40,QUINTA-FEIRA,-30.097466000000001,-51.224687000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,593109,20141108,19:50,SABADO,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,26.2,50.0,sim,593106,20141108,16:30,SABADO,-30.095383999999999,-51.225959000000003,AV CAVALHADA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,83.0,50.0,nao_contexto,593256,20141108,16:00,SABADO,-30.095741000000000,-51.226382000000001,AV CAVALHADA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.4,50.0,sim,593352,20141110,14:20,SEGUNDA-FEIRA,-30.098381000000000,-51.225245000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.7,50.0,sim,593451,20141111,08:54,TERCA-FEIRA,-30.098398000000000,-51.225183000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,594126,20141113,18:40,QUINTA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,593597,20141114,12:00,SEXTA-FEIRA,-30.103885890000001,-51.223067999999998,ESTR ARACAJU,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,593598,20141114,13:25,SEXTA-FEIRA,-30.109517830000001,-51.219769999999997,AV VICENTE MONTEGGIA,R JORGE NAPOLEAO SILVA SOUZA,BOLETIM,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,17.3,100.0,sim,593869,20141120,13:10,QUINTA-FEIRA,-30.133879000000000,-51.175688999999998,ESTR COSTA GAMA,,BOLETIM,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,23.2,100.0,sim,593941,20141121,13:25,SEXTA-FEIRA,-30.118141000000001,-51.203049000000000,ESTR DAS TRES MENINAS,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.5,50.0,sim,594214,20141126,21:50,QUARTA-FEIRA,-30.109044330000000,-51.220238000000002,AV VICENTE MONTEGGIA,,BOLETIM,3,0,1,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,594585,20141203,07:35,QUARTA-FEIRA,-30.111325000000001,-51.218192000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.2,50.0,sim,594659,20141204,08:30,QUINTA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,594809,20141204,11:50,QUINTA-FEIRA,-30.117675999999999,-51.206642000000002,AV RODRIGUES DA FONSECA,AV MONTE CRISTO,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.1,50.0,sim,594835,20141205,07:45,SEXTA-FEIRA,-30.107300039999998,-51.222088999999997,R GREGORIO PEREZ,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.6,50.0,sim,594754,20141206,13:00,SABADO,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,159.6,100.0,nao_contexto,594715,20141207,06:00,DOMINGO,-30.119713000000001,-51.202840000000002,ESTR CRISTIANO KRAEMER,,BOLETIM,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,37.0,50.0,sim,595148,20141209,16:15,TERCA-FEIRA,-30.094997960000001,-51.225225999999999,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,168.5,100.0,nao_contexto,595008,20141213,13:40,SABADO,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,595008,20141213,13:40,SABADO,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,21.5,50.0,sim,595307,20141214,05:00,DOMINGO,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.5,50.0,sim,595350,20141218,20:00,QUINTA-FEIRA,-30.110417720000001,-51.218955000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,595628,20141222,14:15,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.3,50.0,sim,595970,20141223,18:00,TERCA-FEIRA,-30.096827999999999,-51.224724000000002,AV VICENTE MONTEGGIA,AV FABIO ARAUJO SANTOS,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,595789,20141226,19:30,SEXTA-FEIRA,-30.108794000000000,-51.220410000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,13.9,100.0,sim,595856,20141228,11:15,DOMINGO,-30.113049820000001,-51.226367560000000,ESTR JOAO SALAMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,65.2,50.0,nao_contexto,595916,20141230,15:30,TERCA-FEIRA,-30.095571050000000,-51.226318999999997,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,595918,20141230,18:05,TERCA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,16.7,50.0,sim,596058,20150101,11:00,QUINTA-FEIRA,-30.117455000000000,-51.184666999999997,AV BELEM VELHO,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,20.6,100.0,sim,596067,20150103,22:10,SABADO,-30.117470000000001,-51.206547000000000,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.8,50.0,sim,597316,20150106,18:20,TERCA-FEIRA,-30.112423000000000,-51.215488000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,21.5,50.0,sim,596139,20150109,22:20,SEXTA-FEIRA,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.3,50.0,sim,596259,20150113,07:30,TERCA-FEIRA,-30.105409000000002,-51.222687999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,596413,20150113,13:40,TERCA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,2
P7,Estr. 3 Meninas x Estr. Costa Gama,point,185.1,100.0,nao_contexto,596784,20150125,21:30,DOMINGO,-30.135313000000000,-51.175144000000003,ESTR COSTA GAMA,,BOLETIM,2,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,596939,20150126,18:15,SEGUNDA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.0,50.0,sim,597072,20150131,05:50,SABADO,-30.096492999999999,-51.224874000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.5,50.0,sim,597172,20150203,18:10,TERCA-FEIRA,-30.097041510000000,-51.224643999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,178.9,100.0,nao_contexto,597198,20150203,15:30,TERCA-FEIRA,-30.114668309999999,-51.226083000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,597374,20150207,12:00,SABADO,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,182.3,100.0,nao_contexto,602529,20150207,17:25,SABADO,-30.117360999999999,-51.204734999999999,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,157.9,100.0,nao_contexto,602529,20150207,17:25,SABADO,-30.117360999999999,-51.204734999999999,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.8,50.0,sim,602959,20150209,18:00,SEGUNDA-FEIRA,-30.105124000000000,-51.222695000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,111.8,100.0,nao_contexto,602965,20150209,19:45,SEGUNDA-FEIRA,-30.114095769999999,-51.226337000000001,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,597686,20150212,18:50,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.0,50.0,sim,597758,20150214,07:50,SABADO,-30.109435000000001,-51.219799999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.5,50.0,sim,597771,20150218,08:50,QUARTA-FEIRA,-30.113307370000001,-51.213003000000000,AV VICENTE MONTEGGIA,ESTR JOAO PASSUELO,BOLETIM,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,7.3,100.0,sim,606691,20150222,20:30,DOMINGO,-30.133669999999999,-51.175710000000002,ESTR DAS TRES MENINAS,ESTR COSTA GAMA,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,81.3,100.0,sim,598020,20150223,23:00,SEGUNDA-FEIRA,-30.114771260000001,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.8,50.0,sim,598020,20150223,23:00,SEGUNDA-FEIRA,-30.114771260000001,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,607824,20150225,11:25,QUARTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,598118,20150225,12:10,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,607834,20150225,15:05,QUARTA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,99.0,100.0,sim,608319,20150226,19:45,QUINTA-FEIRA,-30.114328000000000,-51.176771000000002,ESTR COSTA GAMA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,59.8,100.0,sim,598036,20150227,05:20,SEXTA-FEIRA,-30.117488999999999,-51.206975999999997,AV RODRIGUES DA FONSECA,,BOLETIM,1,0,0,1,1,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,599167,20150301,21:30,DOMINGO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,1,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,3.0,50.0,sim,599943,20150302,23:30,SEGUNDA-FEIRA,-30.095286000000002,-51.225645000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.1,50.0,sim,598188,20150302,20:05,SEGUNDA-FEIRA,-30.112521999999998,-51.216600999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.1,50.0,sim,598304,20150305,08:40,QUINTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,59.8,100.0,sim,598706,20150313,07:50,SEXTA-FEIRA,-30.117488999999999,-51.206975999999997,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,614355,20150314,19:24,SABADO,-30.097559159999999,-51.224617000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,35.2,100.0,sim,598731,20150314,10:20,SABADO,-30.117474309999999,-51.206007999999997,AV BELEM VELHO,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,79.9,50.0,nao_contexto,615610,20150318,08:00,QUARTA-FEIRA,-30.094882750000000,-51.226581000000003,R DR CAMPOS VELHO,,BOLETIM,0,0,0,0,0,1
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,127.3,100.0,nao_contexto,598978,20150319,12:30,QUINTA-FEIRA,-30.116609000000000,-51.212153000000001,R ATILIO SUPERTTI,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.4,50.0,sim,599414,20150324,23:45,TERCA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,88.6,100.0,sim,599351,20150326,17:40,QUINTA-FEIRA,-30.114702999999999,-51.212468000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.8,50.0,sim,599351,20150326,17:40,QUINTA-FEIRA,-30.114702999999999,-51.212468000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,599381,20150327,19:30,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,1,0,0,0,1,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,599490,20150329,17:00,DOMINGO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,599444,20150330,08:20,SEGUNDA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,61.5,50.0,nao_contexto,599621,20150402,17:20,QUINTA-FEIRA,-30.094788999999999,-51.225093999999999,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,45.5,50.0,sim,599708,20150402,15:35,QUINTA-FEIRA,-30.096678000000001,-51.224285999999999,AV FABIO ARAUJO SANTOS,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,599742,20150406,11:10,SEGUNDA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,96.9,100.0,sim,599741,20150406,08:10,SEGUNDA-FEIRA,-30.114366000000000,-51.176709000000002,ESTR COSTA GAMA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,600027,20150408,20:00,QUARTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,1
P5,Joao Salomoni x Av. da Cavalhada,point,87.3,100.0,sim,600113,20150410,08:40,SEXTA-FEIRA,-30.113878000000000,-51.226381000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,600187,20150411,10:10,SABADO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.7,50.0,sim,600494,20150417,23:00,SEXTA-FEIRA,-30.098483000000002,-51.225245999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,600416,20150419,12:25,DOMINGO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,600488,20150422,07:50,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,7.7,100.0,sim,600576,20150423,07:35,QUINTA-FEIRA,-30.118299000000000,-51.203268999999999,ESTR DAS TRES MENINAS,ESTR CRISTIANO KRAEMER,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,600841,20150428,08:30,TERCA-FEIRA,-30.103885890000001,-51.223067999999998,ESTR ARACAJU,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.6,50.0,sim,602114,20150502,22:35,SABADO,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,601072,20150504,14:15,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.3,50.0,sim,601479,20150505,12:30,TERCA-FEIRA,-30.096827999999999,-51.224724000000002,AV VICENTE MONTEGGIA,AV FABIO ARAUJO SANTOS,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,601120,20150505,13:30,TERCA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,30.0,100.0,sim,601329,20150507,09:15,QUINTA-FEIRA,-30.117675999999999,-51.206642000000002,AV RODRIGUES DA FONSECA,AV MONTE CRISTO,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,68.6,50.0,nao_contexto,601405,20150508,23:40,SEXTA-FEIRA,-30.095649000000002,-51.226277000000003,AV CAVALHADA,,BOLETIM,1,1,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.4,50.0,sim,601377,20150508,12:20,SEXTA-FEIRA,-30.100653999999999,-51.224823000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,68.0,100.0,sim,604823,20150509,10:00,SABADO,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,63.9,50.0,nao_contexto,604823,20150509,10:00,SABADO,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.0,50.0,sim,602034,20150512,16:40,TERCA-FEIRA,-30.110602000000000,-51.218837999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,141.4,100.0,nao_contexto,602536,20150512,18:30,TERCA-FEIRA,-30.115781999999999,-51.211046000000003,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,66.8,50.0,nao_contexto,602333,20150518,17:30,SEGUNDA-FEIRA,-30.094899999999999,-51.226439999999997,R DR CAMPOS VELHO,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,602797,20150519,16:00,TERCA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,2,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,7.3,100.0,sim,602901,20150520,19:30,QUARTA-FEIRA,-30.133669999999999,-51.175710000000002,ESTR DAS TRES MENINAS,ESTR COSTA GAMA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,94.2,50.0,nao_contexto,602864,20150524,16:50,DOMINGO,-30.095776999999998,-51.226509000000000,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,603500,20150526,20:00,TERCA-FEIRA,-30.113088410000000,-51.226539000000002,AV CAVALHADA,,BOLETIM,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,603294,20150527,11:30,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,603686,20150527,07:35,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,98.3,100.0,sim,603392,20150528,19:00,QUINTA-FEIRA,-30.117327000000000,-51.207346000000001,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,46.2,50.0,sim,603845,20150605,20:05,SEXTA-FEIRA,-30.095471000000000,-51.226157000000001,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,77.6,100.0,sim,604051,20150605,11:00,SEXTA-FEIRA,-30.117370999999999,-51.207137000000003,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,0
