segmento_id,trecho,estacao_m,dist_eixo_p4_m,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,432.9,2.3,500696,20101025,08:40,SEGUNDA-FEIRA,-30.098617000000001,-51.225346999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2895.4,4.6,501352,20101025,12:15,SEGUNDA-FEIRA,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2723.6,4.9,500941,20101028,07:46,QUINTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1250.1,0.1,501605,20101031,06:10,DOMINGO,-30.105323389999999,-51.222678999999999,R JUVENIL PEREIRA FRAGA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,502532,20101110,15:00,QUARTA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,634.9,4.9,504656,20101115,13:00,SEGUNDA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,645.7,6.1,502895,20101116,08:15,TERCA-FEIRA,-30.100397019999999,-51.224930000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2543.5,2.7,502438,20101117,14:00,QUARTA-FEIRA,-30.112766000000001,-51.213827000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,503489,20101124,13:16,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1056.1,2.6,503323,20101126,09:20,SEXTA-FEIRA,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,296.5,3.2,503401,20101127,12:00,SABADO,-30.097559159999999,-51.224617000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,342.0,4.0,503658,20101130,13:43,TERCA-FEIRA,-30.097902999999999,-51.224893000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,504400,20101204,11:20,SABADO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1952.2,6.6,504415,20101204,19:20,SABADO,-30.110532200000002,-51.218859000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1934.0,0.6,504777,20101209,17:00,QUINTA-FEIRA,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,505166,20101210,12:25,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,504951,20101212,07:15,DOMINGO,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,505087,20101214,07:50,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,611.6,3.5,505493,20101217,11:50,SEXTA-FEIRA,-30.100151000000000,-51.225121000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,2,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2411.9,2.1,505495,20101217,08:30,SEXTA-FEIRA,-30.112487999999999,-51.215108000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,548.4,4.0,505505,20101218,08:00,SABADO,-30.099629000000000,-51.225372999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,10.1,26.2,505513,20101219,16:00,DOMINGO,-30.095061999999999,-51.225558999999997,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1064.6,6.7,505542,20101220,17:05,SEGUNDA-FEIRA,-30.103685760000001,-51.223030000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,1
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,506208,20101224,05:00,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,506111,20101228,19:00,TERCA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,756.3,5.9,506110,20101228,05:20,TERCA-FEIRA,-30.101178080000000,-51.224241999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,763.9,2.1,506451,20101228,04:20,TERCA-FEIRA,-30.101277000000000,-51.224245000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,506322,20110103,16:30,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,15.7,31.9,506604,20110106,05:30,QUINTA-FEIRA,-30.095071999999998,-51.225459999999998,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1919.4,7.4,506820,20110113,22:00,QUINTA-FEIRA,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,507045,20110114,19:09,SEXTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,508233,20110118,08:15,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1489.4,0.7,509361,20110118,23:00,TERCA-FEIRA,-30.107367000000000,-51.221966000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1476.9,3.1,531023,20110121,15:30,SEXTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2799.9,2.7,507296,20110121,15:20,SEXTA-FEIRA,-30.114664000000001,-51.212482999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,509841,20110122,21:00,SABADO,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,705.3,5.0,507331,20110123,20:30,DOMINGO,-30.100862880000001,-51.224601999999997,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2831.8,3.0,507771,20110126,12:05,QUARTA-FEIRA,-30.114932520000000,-51.212358000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1786.4,3.9,507783,20110128,14:30,SEXTA-FEIRA,-30.109361000000000,-51.219935999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1898.2,4.7,508227,20110129,16:00,SABADO,-30.110147999999999,-51.219206000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,508671,20110209,12:00,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,733.3,6.8,509274,20110209,18:30,QUARTA-FEIRA,-30.101112430000001,-51.224505000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,645.7,6.1,508533,20110210,16:00,QUINTA-FEIRA,-30.100397019999999,-51.224930000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1722.6,1.7,509013,20110214,14:25,SEGUNDA-FEIRA,-30.108867000000000,-51.220272000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1089.7,5.4,508939,20110215,11:45,TERCA-FEIRA,-30.103908120000000,-51.222997999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,509089,20110216,14:15,QUARTA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,35.9,9.6,509020,20110217,07:30,QUINTA-FEIRA,-30.095352080000001,-51.225490000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1476.9,3.1,509230,20110218,08:30,SEXTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,509250,20110219,09:03,SABADO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,0.0,29.4,509581,20110222,18:10,TERCA-FEIRA,-30.095367000000000,-51.226028999999997,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,509514,20110223,09:45,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2620.3,4.9,509721,20110226,10:15,SABADO,-30.113164000000001,-51.213161999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,509910,20110301,16:20,TERCA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,654.1,1.2,510134,20110309,12:10,QUARTA-FEIRA,-30.100486000000000,-51.224915000000003,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1889.9,4.8,510787,20110316,07:46,QUARTA-FEIRA,-30.110087000000000,-51.219254999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1620.2,2.8,511386,20110319,01:40,SABADO,-30.108225999999998,-51.221037000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,790.5,0.4,511284,20110325,18:50,SEXTA-FEIRA,-30.101429000000000,-51.224029000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,1
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,756.3,5.9,511306,20110327,11:45,DOMINGO,-30.101178080000000,-51.224241999999997,AV VICENTE MONTEGGIA,,BOLETIM,5,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,511702,20110331,19:45,QUINTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,511755,20110331,14:10,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,216.0,9.5,511952,20110401,19:07,SEXTA-FEIRA,-30.096819000000000,-51.224626000000001,AV FABIO ARAUJO SANTOS,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,890.4,1.6,511931,20110402,20:20,SABADO,-30.102163999999998,-51.223480000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1243.6,6.2,512024,20110407,08:15,QUINTA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1489.4,0.7,512225,20110407,09:30,QUINTA-FEIRA,-30.107367000000000,-51.221966000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,512160,20110410,13:43,DOMINGO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1942.9,6.2,512178,20110411,11:00,SEGUNDA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,513073,20110414,20:00,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,739.1,2.5,512353,20110414,19:20,QUINTA-FEIRA,-30.101089999999999,-51.224392999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,149.5,3.3,513095,20110415,10:15,SEXTA-FEIRA,-30.096316999999999,-51.225040999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,354.1,3.8,513098,20110415,15:34,SEXTA-FEIRA,-30.097992000000001,-51.224957000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2629.1,0.7,512583,20110418,07:40,SEGUNDA-FEIRA,-30.113249000000000,-51.213138000000001,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,16.4,30.2,513554,20110427,14:23,QUARTA-FEIRA,-30.095101199999998,-51.225453999999999,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1089.7,5.4,513641,20110429,22:37,SEXTA-FEIRA,-30.103908120000000,-51.222997999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,513806,20110503,07:10,TERCA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,238.8,0.5,513861,20110504,18:50,QUARTA-FEIRA,-30.097041510000000,-51.224643999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,514043,20110504,13:20,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,513981,20110505,09:40,QUINTA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,1,0,0,0,0,1
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,516.3,4.3,514190,20110507,09:30,SABADO,-30.099332109999999,-51.225333999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,999.0,6.2,514477,20110512,19:10,QUINTA-FEIRA,-30.103105530000001,-51.223170000000003,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,514729,20110514,12:30,SABADO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1919.4,7.4,515769,20110515,19:30,DOMINGO,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,4,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,705.3,5.0,515001,20110519,17:00,QUINTA-FEIRA,-30.100862880000001,-51.224601999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,515351,20110524,08:45,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,3.3,13.7,515864,20110527,00:25,SEXTA-FEIRA,-30.095102950000001,-51.225700000000003,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2723.6,4.9,515713,20110529,12:45,DOMINGO,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,1,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1067.4,5.5,516073,20110603,09:10,SEXTA-FEIRA,-30.103728860000000,-51.223149999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,296.5,3.2,516205,20110606,14:00,SEGUNDA-FEIRA,-30.097559159999999,-51.224617000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1243.6,6.2,516203,20110606,14:00,SEGUNDA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1056.1,2.6,516606,20110611,18:55,SABADO,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,517137,20110617,07:40,SEXTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,126.1,3.7,517102,20110617,17:30,SEXTA-FEIRA,-30.096128000000000,-51.225147999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1919.4,7.4,517153,20110618,14:40,SABADO,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,517297,20110620,06:00,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1395.3,8.9,517503,20110622,14:50,QUARTA-FEIRA,-30.106607589999999,-51.222391000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1707.8,3.2,517642,20110626,17:20,DOMINGO,-30.108794000000000,-51.220410000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,517804,20110629,19:00,QUARTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,238.8,0.5,517817,20110630,08:26,QUINTA-FEIRA,-30.097041510000000,-51.224643999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1476.9,3.1,517909,20110701,13:30,SEXTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,518302,20110706,07:40,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,518714,20110714,00:50,QUINTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1919.4,7.4,519287,20110722,17:45,SEXTA-FEIRA,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1056.1,2.6,519471,20110726,19:15,TERCA-FEIRA,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,520100,20110729,03:50,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2268.4,3.1,519977,20110803,08:40,QUARTA-FEIRA,-30.112521999999998,-51.216600999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,238.8,0.5,520257,20110807,02:14,DOMINGO,-30.097041510000000,-51.224643999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,520550,20110807,06:05,DOMINGO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1067.4,5.5,520648,20110810,16:00,QUARTA-FEIRA,-30.103728860000000,-51.223149999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,521201,20110817,21:30,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,67.4,4.7,521756,20110825,12:15,QUINTA-FEIRA,-30.095654000000000,-51.225416000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,312.1,4.5,521844,20110827,04:35,SABADO,-30.097662000000000,-51.224755999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1243.6,6.2,522259,20110901,07:15,QUINTA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
